time_points,0,3,6,9,12,15,18,21,24,27,30,33,36,39,42,45,48,51,54,57,60,63,66,69
PF3D7_0619800,6.14807,10.9892,12.0316,13.9259,12.4477,14.1919,10.528,9.25779,10.8425,11.8723,9.95926,8.08535,7.01243,10.0376,13.7403,14.5914,19.1859,14.8636,15.041,10.9134,13.2093,11.8621,9.48208,8.51449
PF3D7_0619900,86.7272,112.124,89.0819,75.7897,77.0738,67.8723,62.238,48.6787,46.9047,39.9387,36.9391,45.8517,78.4755,104.956,96.5371,78.4132,60.9359,71.9847,62.4766,45.6593,42.4054,56.4129,44.1443,35.6071
PF3D7_0620000,7.21306,1.7482,1.29704,1.23733,0.618423,0.300959,0.515355,0.386786,0.388693,0.279367,0.0944653,1.26915,2.31919,1.43391,0.803123,0.379804,0.355419,0.116878,0.0400784,0.446985,0.392119,0.763837,0.297092,0.259606
PF3D7_0620100,8.45109,2.23484,3.11576,0.71556,0.357639,2.34963,10.2183,30.2929,45.1816,41.6179,35.0725,15.2129,6.43779,3.90929,0.530803,0,0,0.8111,9.73461,17.4836,33.1985,51.3515,42.1508,22.3397
PF3D7_0620200,2.56401,0.393504,0.17068,0.411579,0.0881607,0.193067,0.0629722,0.0315081,0.0554109,0.47791,1.212,2.10532,1.2469,0.788457,0.0654234,0.059066,0,0.199942,0.548493,0.278055,0.402475,0.653343,0.790581,1.42113
PF3D7_0620300,30.2842,4.71644,1.1914,0.90093,0.960612,2.25709,2.80894,1.85606,0.716972,1.50797,13.1924,58.3803,31.9589,7.03997,1.3589,0.603367,2.53612,3.50619,4.92591,3.64514,2.67237,2.39151,7.34522,36.6254
PF3D7_0620400,139.844,20.0625,6.44062,2.0708,0.837849,0.575639,1.02091,0.933555,1.11517,4.5597,57.4795,232.008,137.068,31.6871,5.52271,1.98121,1.18966,0.335326,0.498272,0.738357,1.0125,3.19589,45.7119,182.43
PF3D7_0620500,14.9912,37.3302,51.8735,48.2638,41.6237,36.4615,28.791,25.9466,22.2433,18.7787,14.8868,18.4062,18.968,33.2435,54.479,55.1256,32.7118,35.9597,24.6315,17.0968,16.2624,12.3028,12.0535,12.249
PF3D7_0620600,2.89144,3.72754,4.42695,6.82947,5.36863,5.15277,3.76374,2.73595,1.62466,1.79647,1.6857,1.40967,2.81226,4.8409,5.53336,6.0614,4.28534,4.50951,4.79366,3.84115,2.11807,1.10517,0.318407,0.701144
PF3D7_0620700,17.523,4.84926,3.18463,1.32668,0.688582,0.893606,1.53019,4.07424,6.97271,14.6544,39.0927,80.2772,23.6096,5.32197,1.41942,0.820154,0.395741,1.21462,1.24951,2.83535,6.86924,12.8283,21.465,46.7117
PF3D7_0620800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF3D7_0620900,0,0,0,0,0,0,0,0,0,34.4433,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF3D7_0621000,2.0068,1.55615,2.10928,6.5299,12.3186,17.1789,12.8665,13.5297,12.8738,15.0356,10.4647,5.81065,2.12929,0.837251,1.89731,6.17047,15.6289,18.2518,19.5668,13.997,16.889,8.8546,7.12752,5.76637
PF3D7_0621100,61.8565,13.3414,5.5015,1.8718,1.1928,1.10121,1.54113,2.41361,4.88409,16.9702,115.326,270.657,100.523,20.3244,3.74895,1.50429,1.20975,0.934881,0.682079,1.21713,2.98965,8.75839,61.0551,148.82
PF3D7_0621200,109.219,252.781,297.912,346.7,591.986,1093.45,921.891,401.498,185.008,50.3305,16.5739,14.7548,95.9819,222.444,293.016,396.167,1233.52,1652.86,1552.68,946.857,450.427,144.021,68.6962,31.6769
PF3D7_0621300,37.2467,65.6189,48.3392,44.3784,35.8204,43.8301,22.3212,17.4138,7.27011,5.1691,2.25135,2.50608,37.621,62.8477,59.1635,47.3104,48.8396,45.2028,39.5368,18.5596,13.3198,5.58799,2.88794,0.971134
PF3D7_0621350,2.88611,0.28348,0.307394,0.211787,0.317555,0.23181,0,0,0,0.344286,2.47386,13.0339,2.04152,0.631117,0,0,0,0,0.493918,0,0,0,1.01703,2.23953
PF3D7_0621400,6.04833,2.80163,2.63534,1.53829,1.2856,1.26969,0.729232,0.297302,0.142594,0.327959,3.50016,16.4791,11.2306,5.14766,1.65554,0.506664,0.977902,0.557405,0.441088,0.626099,0.14385,0.175136,1.81649,10.3999
PF3D7_0621500,1.18914,1.53299,1.42484,2.56327,2.37145,2.56684,2.62847,2.57186,1.79889,1.65495,2.77304,3.29537,1.36686,1.05638,2.00258,3.06808,9.44643,7.04742,6.67747,4.83586,6.222,4.62086,2.77611,4.53127
PF3D7_0621600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF3D7_0621700,1.03319,1.11891,1.3967,1.85654,2.31733,5.1706,8.41156,8.92269,7.68553,4.12413,2.18397,1.39218,0.843272,1.08621,1.26542,1.71857,3.3421,5.23902,10.5183,10.1702,9.73642,4.67137,2.48323,1.52709
PF3D7_0621800,1004.14,1677.04,1893.17,1654.13,1613.5,1892.43,1686.61,1159.86,793.069,432.592,194.657,109.071,911.104,1684.6,1910.23,1777.7,2506.99,2824.72,2773.07,2235.21,1384.94,1005.08,354.588,244.964
PF3D7_0621900,59.2062,127.136,113.852,104.878,90.3287,75.2354,64.9074,57.6928,58.6747,53.0914,44.4577,32.2196,101.363,134.088,129.103,113.08,69.334,61.6311,52.9643,47.3231,42.1288,49.315,35.0987,26.7851
PF3D7_0622000,8.76831,8.75133,10.3934,7.16076,10.4257,7.15621,10.0034,7.50776,6.65057,6.69201,3.49409,4.2966,5.20196,5.41201,7.96777,7.81904,4.56094,11.9988,5.44563,6.25742,6.27507,6.05418,10.5652,7.52507
PF3D7_0622100,2.03083,3.18206,3.77667,4.64817,4.71727,3.88368,1.3934,1.22958,1.46016,2.94813,4.51847,5.2011,2.80464,3.87697,4.6456,4.85953,3.39397,4.60515,3.40653,1.98561,1.8486,1.6428,3.11245,5.53873
PF3D7_0622200,32.2373,86.4283,102.923,114.768,104.304,79.1949,50.0619,36.2704,25.7291,20.2774,10.2275,7.56291,40.7384,80.1972,113.718,120.996,87.7585,84.0916,50.7418,31.5143,23.4795,15.8752,12.5999,7.45691
PF3D7_0622300,1.60497,0.893315,0.512827,0.667392,0.706371,0.623064,2.58583,5.23839,6.58555,3.78662,1.57803,0.768747,0.416273,0.467953,0.436827,0.216909,0.710437,1.068,2.44913,5.3608,7.14374,4.96215,2.60162,1.66054
PF3D7_0622400,6.71191,3.62592,1.07231,1.97012,1.84626,6.46913,34.024,54.5028,52.6827,49.1077,27.4122,12.6757,3.32341,3.30237,0.822056,0.494782,1.27329,5.86205,12.348,27.077,37.9288,44.4674,32.403,8.55637
PF3D7_0622500,3.01845,1.53729,6.54885,11.7312,18.5739,18.587,17.2209,12.9247,9.54801,6.53465,8.62431,11.1531,3.08407,1.5279,5.4769,15.0813,13.7853,15.9012,16.3579,12.948,9.82715,9.05876,5.43648,7.80739
PF3D7_0622600,113.564,24.2773,15.6529,7.84324,6.61512,3.75583,33.6008,124.515,207.426,255.535,371.854,400.965,125.693,34.3284,10.3635,3.93956,6.33638,2.50044,12.5755,70.7051,113.528,185.2,286.248,296.207
PF3D7_0622700,0.914611,2.75922,4.3836,7.52651,8.55383,7.50348,7.7529,9.60799,6.41538,9.50768,5.00686,2.89668,1.10907,1.50001,3.30722,7.94621,10.7822,11.656,7.04352,8.67163,6.23493,5.6599,2.3942,2.89677
PF3D7_0622800,41.7199,155.705,243.822,280.07,255.432,215.79,170.778,138.238,135.518,99.3111,58.2267,31.3631,54.3732,149.737,257.902,310.056,214.448,190.961,131.116,122.67,102.304,92.6233,98.0694,45.9508
PF3D7_0622900,192.629,172.018,148.416,153.23,105.621,53.5733,25.9003,21.7666,18.8702,11.9878,10.8408,55.601,164.485,172.353,153.649,144.708,104.643,93.2644,29.3502,26.1087,16.6949,8.79189,11.9553,15.7985
PF3D7_0623000,15.4311,7.18411,12.0177,21.4034,29.688,43.8449,63.1617,79.1826,90.707,73.6135,51.2256,27.5749,8.83317,5.65645,9.7957,21.8958,38.4957,40.2868,62.6238,82.3752,96.1052,91.4596,88.0403,52.1081
PF3D7_0623100,153.119,247.569,227.637,188.706,173.812,154.979,127.359,99.0366,82.0126,60.636,41.8108,26.1717,170.034,294.459,244.317,214.37,245.33,265.134,205.175,186.858,144.194,126.372,78.5726,60.6066
PF3D7_0623200,24.5619,55.2758,66.2633,62.1426,64.2959,51.1081,31.395,25.6855,22.5856,18.0039,7.89335,6.09469,38.8529,61.0881,69.8072,65.113,74.1174,51.9458,45.0944,34.2466,27.5676,27.2356,11.4135,7.55487
PF3D7_0623300,7.76648,2.74145,2.06798,0.801442,0.534084,0.48734,8.01129,23.0963,48.2545,58.049,45.217,26.2059,9.44226,2.91899,1.2881,1.07348,0.230211,0.151408,5.29572,26.0041,60.7524,94.4973,108.018,92.4157
PF3D7_0623400,1.36761,0.111941,0.182077,0.167262,0.125397,0.0457688,0.0447848,1.16522,2.52207,3.98794,2.44221,0.982584,0.483695,0.249217,0,0.12602,0.108102,0,0.0975197,0.939303,2.76693,4.00758,2.89156,2.21088
PF3D7_0623500,26.1786,47.377,60.3751,54.4541,50.1234,34.4369,27.8644,39.7994,57.0202,70.6537,42.6128,22.9341,29.8907,48.2306,64.4622,57.5903,56.1146,51.9516,25.0462,45.0655,51.5979,61.9793,54.914,43.9864
PF3D7_0623600,64.6177,120.87,112.246,83.1314,75.0523,61.0715,54.2858,36.525,42.9778,28.2697,20.6133,15.155,66.4697,124.192,103.75,91.5703,110.013,84.3593,70.028,73.2741,58.5159,64.0301,46.517,43.6173
PF3D7_0623700,5.52249,2.84399,2.18529,1.23826,1.47688,3.38831,11.2123,12.4266,9.1234,6.86993,5.56901,5.32179,5.56116,3.96251,1.69095,0.876399,1.85521,3.15807,8.38445,10.9131,9.66401,8.20868,7.27065,5.59041
PF3D7_0623800,446.087,340.121,253.157,240.663,200.249,118.394,41.6708,21.8788,13.8011,5.87566,4.19671,71.1547,418.55,425.867,284.712,240.159,173.088,116.775,50.8012,30.7349,16.9645,6.59533,5.48857,15.9324
PF3D7_0623900,13.7358,7.47508,3.95399,3.40525,3.67621,10.3616,36.5435,46.5324,52.7583,41.8496,26.4396,13.4885,7.61535,4.8708,3.63746,2.32616,5.6341,11.3481,29.7013,51.9342,59.8277,64.9878,63.7744,30.1443
PF3D7_0624000,275.363,469.935,458.8,461.661,554.452,679.751,634.745,452.881,421.153,357.799,316.217,228.474,302.696,463.772,474.29,563.208,784.393,635.038,643.944,682.633,518.991,571.244,590.282,433.58
PF3D7_0624100,8.80441,3.73431,2.55747,1.46836,1.21092,1.04467,6.99821,16.0127,27.3992,33.3385,34.8081,30.9712,7.78483,3.50053,2.20569,0.958801,1.32861,0.873817,4.96543,13.1936,25.798,41.6063,49.1472,53.6795
PF3D7_0624200,8.23496,3.75015,1.67444,0.878971,3.54195,9.13968,22.7698,28.3791,36.4993,39.5323,34.01,25.6947,8.04918,2.94671,1.03916,0.662244,1.70424,3.54942,12.1072,14.6134,20.0557,22.4336,29.0716,18.2573
PF3D7_0624300,3.82271,0.17067,0.370135,0.127507,0.38237,0.976933,1.22905,3.21143,1.6823,4.28376,2.2779,3.85222,1.2291,0.569949,0.141877,0.256181,0.659265,1.51758,1.33814,1.80897,2.03655,3.18789,5.26581,3.65971
PF3D7_0624400,6.07878,2.2017,1.53767,1.36609,6.01955,13.1215,20.8117,21.1101,26.9569,30.3351,26.857,15.1923,5.21359,2.03544,0.558383,0.784191,8.72094,19.7668,28.8683,29.1044,37.3726,35.8195,30.3104,27.7962
PF3D7_0624500,143.837,33.29,20.2503,7.27927,12.7337,9.29538,36.3821,99.7957,161.783,240.94,327.193,365.855,132.15,38.8647,7.42467,8.53133,12.5456,39.1931,48.0995,103.272,231.146,224.122,436.366,633.205
PF3D7_0624600,341.234,312.445,266.524,225.887,231.773,206.632,193.245,148.004,188.709,141.791,203.369,261.391,300.733,355.253,247.345,237.791,210.815,180.837,148.271,153.169,134.825,119.686,216.767,248.287
PF3D7_0624700,5.46907,1.00722,0.242708,0.58527,0.501462,0.183029,3.58188,12.5454,29.0753,35.4747,33.0909,21.1436,4.67455,1.74408,0.65123,0.251977,0,0.42648,1.26744,6.91945,19.1729,35.3043,37.5809,27.5343
PF3D7_0624800,0.294664,0.217069,0.0784602,0,0,0,0,0.0289681,0.050944,0.219692,0.780009,0.846826,0.312649,0.040272,0.0300747,0,0,0,0,0,0.0925075,0.412964,0.752807,1.55155
PF3D7_0624900,0.542709,0.319836,0.40462,0.238948,0.358281,0,0.810401,2.66766,4.91659,4.42391,2.76377,1.38143,0.230334,0.118676,0.354504,0.200035,0,0.203139,0.650139,2.21292,5.54301,4.48058,3.63362,2.70723
PF3D7_0625000,38.6968,8.33978,2.00149,1.37587,0.343737,0.265749,0.346716,1.17101,2.08853,4.25549,13.9105,83.8827,64.3156,14.7231,2.33834,0.813034,0.104598,0.0687937,0.0471797,0.191363,0.949118,1.01173,4.93701,15.8015
PF3D7_0625100,0.74146,0.485518,0.131619,0.0906822,0.0679848,0,0.0485608,0.0485947,0.0854599,0.663369,1.40195,1.1669,0.349652,0,0,0.0455485,0,0,0,0,0,0.251912,1.13221,2.39729
PF3D7_0625200,4.25752,1.4573,0.549648,0.28402,0.283908,0.25906,1.62234,4.41382,5.84399,10.055,13.2705,14.778,3.37663,1.12849,0.316029,0.380426,0.611877,0.643883,1.65594,2.74226,6.04852,3.48474,10.3202,13.6581
PF3D7_0625300,5.60258,2.51732,0.920472,0.820063,0.836134,3.41086,9.4973,18.8028,25.2563,36.1186,38.444,25.2161,5.62835,2.10163,0.608323,0.373462,0.848014,2.49121,9.15453,12.0351,20.6576,13.1826,30.8742,22.596
PF3D7_0625400,334.526,142.855,137.3,174.27,185.673,126.082,37.245,13.6551,7.93621,4.70509,12.2621,230.838,378.456,200.823,157.304,165.95,112.011,88.8775,45.8423,14.702,8.66159,4.66662,3.98109,23.2016
PF3D7_0625500,6.98943,4.10417,5.90689,6.41117,7.18882,5.12568,5.61256,3.28624,4.78103,3.59489,2.5665,3.93001,5.80386,3.90407,3.41177,4.59235,11.2416,10.332,8.84105,4.67965,6.67823,5.73017,4.60469,6.90578
PF3D7_0625600,191.192,299.196,322.344,357.501,322.633,174.512,78.6759,48.7205,48.5006,34.3673,32.0604,45.8481,212.845,314.002,334.379,377.505,268.163,168.789,63.653,52.4816,34.2903,36.446,30.5846,28.3072
PF3D7_0625700,3.79082,7.44684,11.4397,17.1541,22.9404,27.9102,32.2756,41.7392,69.4712,72.6047,54.4742,21.7886,1.78764,4.14476,10.8334,19.0956,9.58856,11.8244,12.4343,20.8289,30.1492,59.245,28.0525,22.4118
PF3D7_0625800,2.56897,4.24054,8.77851,10.8658,8.75461,7.0212,5.07556,5.75259,5.57649,7.50529,5.19922,2.19729,1.91814,3.82313,8.36127,9.88968,8.66399,7.96865,5.5566,6.68623,6.75078,7.63709,5.88425,4.15299
PF3D7_0625900,0.791975,0.155579,0.337407,0.174349,0.17428,0.190832,1.05813,2.11774,1.91693,0.850277,0.279526,0.390177,0.336126,0.259776,0.129332,0,0.150243,0.0988135,0.0677677,0.893215,1.52496,1.453,0.334897,0.35117
PF3D7_0626000,8.45584,17.6642,15.6894,22.5759,26.6782,24.2405,15.8001,11.317,8.48502,8.5512,7.01579,6.79307,9.18742,14.4542,19.8673,24.3587,31.6202,32.0915,22.895,14.4394,14.1887,11.1272,6.60347,6.72623
PF3D7_0626100,9.3479,4.59085,3.31875,3.57272,7.35689,13.1914,18.6219,33.9257,42.738,41.4039,23.4357,12.846,6.70415,2.7681,2.06719,2.96696,13.7928,34.2607,19.386,30.6374,46.2487,57.6304,48.0385,30.5834
PF3D7_0626200,3.03912,8.20898,6.7228,9.00635,3.92265,4.78809,2.98563,2.43614,1.94004,2.16128,2.26907,1.29571,5.12631,7.15695,7.39672,6.2902,9.09158,8.82336,6.6513,5.32395,5.87143,4.64644,2.26545,2.39713
PF3D7_0626300,1.21269,0.397045,0.215269,0,0.0555962,0.0811687,0.397118,1.78828,5.59096,4.38008,2.242,0.746812,1.14375,0.16574,0.0825152,0.0372484,0,0,0.216183,2.32336,5.58384,10.3519,5.55537,3.41677
PF3D7_0626400,15.8955,4.41074,1.46086,0.81347,0.909625,0.437644,1.29947,6.90826,14.4749,21.2555,40.1304,68.777,19.9358,4.4579,1.31937,0.567879,0.356439,0.375084,0.707405,3.55354,8.10084,11.7586,23.8753,39.7817
PF3D7_0626500,0.27978,0.366408,0.0993294,0.136871,0.205225,0.0936319,0.0366475,0.155861,0.0644943,0.129792,0.399694,0.746619,0.362825,0.40787,0.0951852,0.171871,0.17692,0,0,0.0606817,0.0585565,0,0.164318,0.49106
PF3D7_0626600,7.88291,12.9046,17.9113,23.524,13.5884,10.5525,10.1191,10.2295,14.7189,13.8964,7.81683,4.74665,7.43472,15.5141,17.3786,23.0505,26.9179,19.6708,14.165,20.7447,21.998,27.0501,15.5558,15.4378
PF3D7_0626700,55.2849,216.679,250.574,210.049,160.139,101.773,98.6336,99.5225,117.116,71.1112,38.1844,19.4943,89.0593,206.195,275.843,246.955,100.413,46.7406,53.6366,72.2947,66.8913,69.374,82.1925,27.9583
PF3D7_0626800,410.672,1159.1,1634.39,2013.34,2262.74,1845.19,1822.62,1831.38,1954.56,1228.56,677.344,325.141,449.073,1034.94,1642.12,2325.35,3159.76,2109.4,2038.17,2744.25,2332.11,2269.5,1991.72,1085.45
PF3D7_0626840,11.0321,16.2539,30.8438,31.37,25.7941,22.1521,20.592,14.0991,5.72195,11.5152,3.47656,2.26462,3.90181,10.5543,31.5274,19.3147,28.7767,29.2496,27.1398,26.3203,31.1709,26.7056,16.5221,10.7006
PF3D7_0626900,1.88318,1.38728,0.787969,0.839013,1.40603,3.18717,6.50157,14.1495,16.4651,17.8112,14.4463,8.55983,1.99813,0.955969,0.604075,0.99159,0.765539,0.839149,4.8342,6.59347,14.0201,10.2827,12.2767,8.57388
PF3D7_0627000,2.82603,6.93947,1.00332,1.38252,2.07296,3.78307,0.740347,2.40781,0.325726,0.561866,0.71246,2.32047,1.33268,7.20975,1.53833,1.04163,0,2.93833,1.20909,0,0.788633,0.480074,0,1.56636
PF3D7_0627100,459.508,312.298,228.645,185.072,147.985,109.399,88.7354,70.6642,75.0789,70.7555,96.946,216.96,414.042,376.576,235.535,184.263,128.817,113.139,77.1334,71.5387,61.0242,61.0488,96.3017,138.308
PF3D7_0627200,2.84615,1.95689,0.909414,0.835418,0.626316,0.914401,3.13159,7.72254,22.6351,29.425,33.437,21.734,4.8318,1.55595,0.697177,0.62943,1.07987,0.35511,0.974158,4.44459,13.5816,26.1085,44.7313,24.6092
PF3D7_0627300,189.786,172.222,163.071,163.621,163.202,156.834,111.466,101.344,125.231,169.488,225.719,280.977,211.892,198.58,178.29,178.028,186.334,177.159,150.172,130.174,125.705,178.332,248.587,352.601
PF3D7_0627400,1.30188,5.27478,6.93303,15.0466,16.1149,18.4297,19.824,22.6536,21.9453,17.5362,13.1285,6.01302,1.38134,5.15995,8.76978,13.7958,8.64411,9.13689,11.9754,12.8476,12.1252,13.7671,9.63405,7.39622
PF3D7_0627500,115.294,330.157,680.754,955.927,875.602,734.883,606.808,674.71,649.942,377.986,169.228,79.7642,94.8688,305.591,731.292,1036.37,1458.98,968.577,982.23,1268.1,985.054,988.243,554.813,332.742
PF3D7_0627600,2.38385,8.0719,11.3586,13.9944,9.93946,5.64328,5.81777,7.00593,5.42289,2.6192,1.9611,0.772654,2.83997,9.60261,13.0617,12.6711,8.92561,6.41821,5.90471,5.71459,5.6195,2.11004,1.59164,0.695409
PF3D7_0627700,220.564,278.669,219.541,198.838,189.444,133.835,114.399,116.556,135.65,112.512,91.9575,92.6279,257.342,307.253,237.023,209.369,164.306,136.649,93.4558,103.918,103.109,126.579,107.702,93.2725
PF3D7_0627800,198.378,203.757,155.694,122.697,114.841,117.96,106.789,82.7114,84.3396,75.0749,78.1109,98.4909,175.53,214.126,157.439,141.847,151.547,123.069,106.414,113.978,98.0548,122.393,112.197,115.529
PF3D7_0627900,37.1763,51.6251,49.5434,37.7626,33.852,35.8168,20.4379,17.7877,19.5037,17.5134,7.8026,13.8343,42.6191,48.7568,47.6259,35.7753,27.4459,37.93,24.9943,17.9535,13.4918,14.0928,11.0353,11.9775
PF3D7_0628000,6.96289,4.36942,3.50202,3.54824,7.23554,22.2147,51.3787,60.0851,29.1588,8.5368,5.65624,4.44676,6.567,6.55564,6.00115,4.41994,8.07219,10.1354,27.804,36.2445,22.3452,12.4197,5.72512,4.93128
PF3D7_0628100,243.013,42.1446,14.8576,5.14921,2.51836,1.44489,2.62252,1.11243,2.11324,17.1406,253.155,719.241,316.743,75.7169,12.5427,3.48255,1.49686,0.774054,0.508523,0.874405,1.48082,8.79337,134.04,416.028
PF3D7_0628200,82.4298,124.921,118.717,116.402,108.344,91.5554,66.946,59.5095,78.1075,71.4893,75.0232,67.9247,80.6605,119.362,118.626,121.157,104.289,91.4389,59.1694,55.4653,55.7522,53.2204,82.4734,69.9925
PF3D7_0628300,8991.54,2699.51,944.75,300.041,111.67,73.7366,157.091,253.478,336.092,302.411,421.645,2862.83,7735.77,3939.73,1000.43,361.248,197.1,63.1173,120.379,274.917,322.958,449.663,599.759,1498.3
PF3D7_0628400,3.46903,1.25924,0.722894,0.553395,0.165953,0.181714,0.0592692,0.0889659,0.156458,0.119948,0.114073,1.54806,3.30735,2.88592,0.49261,0.222371,0.143064,0.188185,0.0645299,0,0.189404,0,0.159448,0.417989
PF3D7_0628500,0,0.0809124,0.263214,0.967189,0.181276,0.396986,1.35958,2.91542,1.99388,1.31024,0.581497,0.473481,0.46616,0.0900683,0.67262,0.607259,1.09392,1.23337,2.81953,3.43043,4.75854,2.77078,0.812798,0.547901
PF3D7_0628600,15.8689,55.4408,78.3248,87.9042,91.8442,79.4797,62.2065,53.2448,42.2909,36.9112,23.1582,14.6721,20.8073,56.4951,84.6432,91.2547,64.8589,78.6342,53.5973,40.3505,34.4549,31.0996,32.2789,15.3028
PF3D7_0628700,1.94615,3.42486,4.27516,7.1703,8.74372,8.85772,9.68696,7.58917,8.04716,7.15818,4.72237,2.49686,1.66342,2.57116,5.26375,6.27656,8.53767,9.66213,13.3916,11.9595,10.76,8.55435,3.9719,2.87647
PF3D7_0628800,2.11464,1.70614,0.61669,0.849768,0.914063,6.67251,24.5532,32.0345,37.5172,26.4469,14.4068,6.32525,2.35055,0.963366,0.328882,0.129904,1.05066,3.9576,13.334,19.6344,24.5107,24.4273,21.5212,9.04164
PF3D7_0628900,0.447665,0.337108,0.190719,0.0766505,0.11493,1.43824,7.30632,8.97792,7.32682,4.26624,1.51231,0.857686,0.591097,0.293677,0.182762,0.143002,0.311391,1.97352,6.16723,9.78711,10.6436,6.47922,3.1445,1.38949
PF3D7_0629000,0.732537,0.269817,0.195053,0.470352,0.2015,0.514821,1.51126,0.936193,0.949854,0.400514,0.554031,0.0751863,0.259083,0.600699,0.299063,0.135001,1.04225,1.59946,3.05573,2.85985,5.82602,4.94649,0.968009,1.21805
PF3D7_0629100,32.2496,85.7616,69.0987,48.287,30.8406,34.252,51.2035,58.9833,58.8164,52.5084,37.0535,21.4378,51.2056,83.8003,80.6214,57.9414,42.3049,33.3028,44.0938,57.3857,60.2587,66.0207,49.1566,28.3333
PF3D7_0629200,40.3714,74.4149,111.197,122.252,157.922,165.025,145.406,115.999,156.682,146.641,123.688,60.3789,42.8355,70.224,107.935,137.594,81.0629,91.4197,99.5972,84.0366,82.5201,94.1877,149.238,65.0948
PF3D7_0629300,135.216,19.4687,4.69439,2.36426,0.708999,0.310535,0.729259,0.30407,0.303023,0.22548,9.05829,109.461,112.675,28.8017,4.71424,1.53905,0.782351,0.289433,0.176442,0.268338,0.323676,0.420342,3.41513,30.8867
PF3D7_0629400,12.2007,3.92864,2.32924,2.63945,4.2109,26.0009,76.0544,76.1075,74.2255,41.7863,21.8648,12.7352,7.44969,3.39788,2.5375,1.48485,4.14871,17.7358,40.356,64.6325,53.1185,38.6852,43.8452,21.882
PF3D7_0629500,116.168,150.442,134.958,113.735,107.506,135.677,141.076,102.424,66.7802,34.4022,18.2705,36.5355,160.521,178.119,149.987,129.407,100.007,110.32,126.793,107.024,76.7638,40.7354,26.8793,17.426
PF3D7_0629600,25.6371,45.5361,54.7248,53.6949,44.6628,50.02,40.2135,24.1114,15.2916,5.39444,1.93898,5.3504,35.5136,48.5866,56.432,55.2792,55.5251,69.1719,65.0801,39.3865,23.788,13.8275,5.49577,2.24986
PF3D7_0629700,40.277,72.7885,58.4865,50.1845,39.0282,39.4269,32.6458,37.3898,55.1004,60.3365,58.4826,36.8163,44.2766,74.7168,63.6309,51.9569,40.3581,33.4815,29.0808,27.4958,36.0674,40.5769,54.7563,35.6463
PF3D7_0629800,15.7649,33.7018,34.9604,38.0655,28.7398,20.6847,13.5439,15.5667,17.0482,21.2951,19.6968,17.4816,28.2066,40.2193,42.5921,36.673,21.8072,19.7178,12.7789,12.2859,14.4435,15.7337,13.7386,12.0574
PF3D7_0629900,228.857,368.136,351.563,292.161,211.165,133.253,59.0485,44.6264,49.6214,75.6575,78.8566,84.9233,272.066,393.897,354.991,298.48,275.223,194.544,76.4616,64.0916,56.7808,70.8119,76.7132,79.2791
PF3D7_0630000,1.73329,0.378328,0,0.0706618,0,0,0,0,0,0,0,0,0.544914,0.105285,0,0.212955,0,0.120144,0,0,0,0,0,0
PF3D7_0630100,40.0235,9.24988,8.16744,8.44074,8.17836,9.21173,7.05763,3.76935,2.44221,1.92582,2.27241,25.5176,39.112,14.8565,7.90906,8.20662,8.16695,8.26684,6.59045,4.72699,3.407,3.01671,2.22815,4.95867
PF3D7_0630200,19.2827,2.36748,0.3209,0.663276,0.994522,0.241995,0.236792,0.236957,0,1.31785,0.911491,5.69003,12.7873,3.29423,0.738028,0,1.14314,0,0,0.26139,0.756707,2.45674,0.637027,4.67585
PF3D7_0630300,3.72804,1.63927,0.961884,0.816464,0.429269,0.626719,7.79047,20.8052,34.1903,34.0234,26.6367,14.475,3.80227,1.09802,0.52503,0.287602,0.287827,0.649035,4.87774,13.2068,23.5106,26.4293,33.8153,20.8793
PF3D7_0630400,6.75291,1.81465,0.474969,0.327242,0.140191,0.204674,0.300411,0.0751552,0.969245,9.55018,46.5122,80.9757,12.3474,2.43792,0.624209,0,0.483422,0,0,0,0.373338,2.79213,8.30626,26.9064
PF3D7_0630500,3.99829,14.6335,17.8958,20.3982,18.9063,18.1214,15.7491,13.9632,8.39384,3.7286,2.08798,1.68059,6.73385,12.2301,17.4115,19.1933,19.9558,16.2723,15.192,10.365,6.65472,4.46338,1.24121,0.633171
PF3D7_0630600,20.8008,31.1341,41.288,45.8091,38.4135,30.6612,28.4229,35.7765,43.8576,61.5918,78.8509,65.7567,23.3077,26.4387,40.5304,47.3604,32.2858,26.7197,25.2622,26.8435,35.3228,42.7881,64.6532,60.0038
